video_id,frame_path,slot_name,crop_type,crop_path,card_name,score,needs_review,review_priority,slot_roi_x,slot_roi_y,slot_roi_w,slot_roi_h
missing2,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing2/frame_00062.jpg,card_4,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing2/frame_00062_card_4.jpg,spear-goblins,87,False,low,840,2020,220,300
missing2,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing2/frame_00062.jpg,next_card,next,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/missing2/frame_00062_next_card.jpg,knight,76,False,low,40,2260,120,125
missing2,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing2/frame_00063.jpg,card_1,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing2/frame_00063_card_1.jpg,guards,55,True,medium,230,2020,220,300
missing2,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing2/frame_00063.jpg,card_2,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing2/frame_00063_card_2.jpg,magic-archer,45,True,medium,430,2020,220,300
missing2,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing2/frame_00063.jpg,card_3,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing2/frame_00063_card_3.jpg,goblin-hut,25,True,high,630,2020,220,300
missing2,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing2/frame_00063.jpg,card_4,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing2/frame_00063_card_4.jpg,spear-goblins,87,False,low,840,2020,220,300
missing2,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing2/frame_00063.jpg,next_card,next,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/missing2/frame_00063_next_card.jpg,knight,83,False,low,40,2260,120,125
missing2,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing2/frame_00064.jpg,card_1,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing2/frame_00064_card_1.jpg,guards,57,True,medium,230,2020,220,300
missing2,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing2/frame_00064.jpg,card_2,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing2/frame_00064_card_2.jpg,magic-archer,54,True,medium,430,2020,220,300
missing2,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing2/frame_00064.jpg,card_3,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing2/frame_00064_card_3.jpg,goblin-hut,27,True,high,630,2020,220,300
missing2,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing2/frame_00064.jpg,card_4,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing2/frame_00064_card_4.jpg,spear-goblins,95,False,low,840,2020,220,300
missing2,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing2/frame_00064.jpg,next_card,next,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/missing2/frame_00064_next_card.jpg,knight,83,False,low,40,2260,120,125
missing2,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing2/frame_00065.jpg,card_1,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing2/frame_00065_card_1.jpg,guards,66,True,medium,230,2020,220,300
missing2,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing2/frame_00065.jpg,card_2,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing2/frame_00065_card_2.jpg,magic-archer,60,True,medium,430,2020,220,300
missing2,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing2/frame_00065.jpg,card_3,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing2/frame_00065_card_3.jpg,goblin-hut,38,True,high,630,2020,220,300
missing2,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing2/frame_00065.jpg,card_4,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing2/frame_00065_card_4.jpg,spear-goblins,93,False,low,840,2020,220,300
missing2,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing2/frame_00065.jpg,next_card,next,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/missing2/frame_00065_next_card.jpg,knight,87,False,low,40,2260,120,125
missing3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing3/frame_00001.jpg,card_2,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing3/frame_00001_card_2.jpg,executioner,92,False,low,430,2020,220,300
missing3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing3/frame_00001.jpg,card_3,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing3/frame_00001_card_3.jpg,cannon-cart,76,False,low,630,2020,220,300
missing3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing3/frame_00001.jpg,card_4,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing3/frame_00001_card_4.jpg,barbarian-hut,80,False,low,840,2020,220,300
missing3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing3/frame_00001.jpg,next_card,next,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/missing3/frame_00001_next_card.jpg,clone,59,True,medium,40,2260,120,125
missing3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing3/frame_00002.jpg,card_2,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing3/frame_00002_card_2.jpg,executioner,91,False,low,430,2020,220,300
missing3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing3/frame_00002.jpg,card_3,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing3/frame_00002_card_3.jpg,cannon-cart,73,False,low,630,2020,220,300
missing3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing3/frame_00002.jpg,card_4,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing3/frame_00002_card_4.jpg,barbarian-hut,77,False,low,840,2020,220,300
missing3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing3/frame_00002.jpg,next_card,next,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/missing3/frame_00002_next_card.jpg,clone,46,True,medium,40,2260,120,125
missing3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing3/frame_00003.jpg,card_2,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing3/frame_00003_card_2.jpg,executioner,89,False,low,430,2020,220,300
missing3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing3/frame_00003.jpg,card_3,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing3/frame_00003_card_3.jpg,cannon-cart,74,False,low,630,2020,220,300
missing3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing3/frame_00003.jpg,card_4,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing3/frame_00003_card_4.jpg,barbarian-hut,66,True,medium,840,2020,220,300
missing3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing3/frame_00003.jpg,next_card,next,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/missing3/frame_00003_next_card.jpg,clone,43,True,medium,40,2260,120,125
missing3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing3/frame_00004.jpg,card_2,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing3/frame_00004_card_2.jpg,executioner,88,False,low,430,2020,220,300
missing3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing3/frame_00004.jpg,card_3,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing3/frame_00004_card_3.jpg,cannon-cart,77,False,low,630,2020,220,300
missing3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing3/frame_00004.jpg,card_4,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing3/frame_00004_card_4.jpg,barbarian-hut,70,False,low,840,2020,220,300
missing3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing3/frame_00004.jpg,next_card,next,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/missing3/frame_00004_next_card.jpg,clone,51,True,medium,40,2260,120,125
missing3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing3/frame_00005.jpg,card_2,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing3/frame_00005_card_2.jpg,executioner,89,False,low,430,2020,220,300
missing3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing3/frame_00005.jpg,card_3,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing3/frame_00005_card_3.jpg,cannon-cart,68,True,medium,630,2020,220,300
missing3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing3/frame_00005.jpg,card_4,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing3/frame_00005_card_4.jpg,barbarian-hut,74,False,low,840,2020,220,300
missing3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing3/frame_00005.jpg,next_card,next,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/missing3/frame_00005_next_card.jpg,clone,46,True,medium,40,2260,120,125
missing3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing3/frame_00006.jpg,card_2,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing3/frame_00006_card_2.jpg,executioner,85,False,low,430,2020,220,300
missing3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing3/frame_00006.jpg,card_3,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing3/frame_00006_card_3.jpg,cannon-cart,75,False,low,630,2020,220,300
missing3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing3/frame_00006.jpg,card_4,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing3/frame_00006_card_4.jpg,barbarian-hut,72,False,low,840,2020,220,300
missing3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing3/frame_00006.jpg,next_card,next,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/missing3/frame_00006_next_card.jpg,clone,53,True,medium,40,2260,120,125
missing3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing3/frame_00007.jpg,card_2,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing3/frame_00007_card_2.jpg,executioner,87,False,low,430,2020,220,300
missing3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing3/frame_00007.jpg,card_3,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing3/frame_00007_card_3.jpg,cannon-cart,71,False,low,630,2020,220,300
missing3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing3/frame_00007.jpg,card_4,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing3/frame_00007_card_4.jpg,barbarian-hut,34,True,high,840,2020,220,300
missing3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing3/frame_00007.jpg,next_card,next,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/missing3/frame_00007_next_card.jpg,clone,50,True,medium,40,2260,120,125
missing3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing3/frame_00008.jpg,card_2,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing3/frame_00008_card_2.jpg,executioner,88,False,low,430,2020,220,300
missing3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing3/frame_00008.jpg,card_3,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing3/frame_00008_card_3.jpg,cannon-cart,75,False,low,630,2020,220,300
missing3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing3/frame_00008.jpg,card_4,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing3/frame_00008_card_4.jpg,barbarian-hut,44,True,medium,840,2020,220,300
missing3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing3/frame_00008.jpg,next_card,next,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/missing3/frame_00008_next_card.jpg,clone,48,True,medium,40,2260,120,125
missing3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing3/frame_00009.jpg,card_2,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing3/frame_00009_card_2.jpg,executioner,91,False,low,430,2020,220,300
missing3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing3/frame_00009.jpg,card_3,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing3/frame_00009_card_3.jpg,cannon-cart,69,True,medium,630,2020,220,300
missing3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing3/frame_00009.jpg,card_4,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing3/frame_00009_card_4.jpg,barbarian-hut,45,True,medium,840,2020,220,300
missing3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing3/frame_00009.jpg,next_card,next,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/missing3/frame_00009_next_card.jpg,barbarians,68,True,medium,40,2260,120,125
missing3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing3/frame_00010.jpg,card_1,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing3/frame_00010_card_1.jpg,clone,36,True,high,230,2020,220,300
missing3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing3/frame_00010.jpg,card_2,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing3/frame_00010_card_2.jpg,executioner,86,False,low,430,2020,220,300
missing3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing3/frame_00010.jpg,card_3,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing3/frame_00010_card_3.jpg,cannon-cart,78,False,low,630,2020,220,300
missing3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing3/frame_00010.jpg,card_4,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing3/frame_00010_card_4.jpg,barbarian-hut,43,True,medium,840,2020,220,300
missing3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing3/frame_00010.jpg,next_card,next,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/missing3/frame_00010_next_card.jpg,barbarians,72,False,low,40,2260,120,125
missing3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing3/frame_00011.jpg,card_1,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing3/frame_00011_card_1.jpg,clone,40,True,medium,230,2020,220,300
missing3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing3/frame_00011.jpg,card_2,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing3/frame_00011_card_2.jpg,executioner,88,False,low,430,2020,220,300
missing3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing3/frame_00011.jpg,card_3,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing3/frame_00011_card_3.jpg,cannon-cart,69,True,medium,630,2020,220,300
missing3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing3/frame_00011.jpg,card_4,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing3/frame_00011_card_4.jpg,barbarian-hut,50,True,medium,840,2020,220,300
missing3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing3/frame_00011.jpg,next_card,next,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/missing3/frame_00011_next_card.jpg,barbarians,96,False,low,40,2260,120,125
missing3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing3/frame_00012.jpg,card_1,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing3/frame_00012_card_1.jpg,clone,35,True,high,230,2020,220,300
missing3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing3/frame_00012.jpg,card_2,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing3/frame_00012_card_2.jpg,executioner,86,False,low,430,2020,220,300
missing3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing3/frame_00012.jpg,card_3,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing3/frame_00012_card_3.jpg,cannon-cart,70,False,low,630,2020,220,300
missing3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing3/frame_00012.jpg,card_4,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing3/frame_00012_card_4.jpg,barbarian-hut,72,False,low,840,2020,220,300
missing3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing3/frame_00012.jpg,next_card,next,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/missing3/frame_00012_next_card.jpg,barbarians,92,False,low,40,2260,120,125
missing3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing3/frame_00013.jpg,card_1,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing3/frame_00013_card_1.jpg,clone,35,True,high,230,2020,220,300
missing3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing3/frame_00013.jpg,card_2,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing3/frame_00013_card_2.jpg,executioner,86,False,low,430,2020,220,300
missing3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing3/frame_00013.jpg,card_3,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing3/frame_00013_card_3.jpg,cannon-cart,70,False,low,630,2020,220,300
missing3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing3/frame_00013.jpg,card_4,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing3/frame_00013_card_4.jpg,barbarian-hut,72,False,low,840,2020,220,300
missing3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing3/frame_00013.jpg,next_card,next,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/missing3/frame_00013_next_card.jpg,barbarians,92,False,low,40,2260,120,125
missing3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing3/frame_00014.jpg,card_1,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing3/frame_00014_card_1.jpg,clone,35,True,high,230,2020,220,300
missing3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing3/frame_00014.jpg,card_2,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing3/frame_00014_card_2.jpg,executioner,86,False,low,430,2020,220,300
missing3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing3/frame_00014.jpg,card_3,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing3/frame_00014_card_3.jpg,cannon-cart,70,False,low,630,2020,220,300
missing3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing3/frame_00014.jpg,card_4,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing3/frame_00014_card_4.jpg,barbarian-hut,72,False,low,840,2020,220,300
missing3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing3/frame_00014.jpg,next_card,next,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/missing3/frame_00014_next_card.jpg,barbarians,92,False,low,40,2260,120,125
missing3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing3/frame_00015.jpg,card_1,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing3/frame_00015_card_1.jpg,clone,35,True,high,230,2020,220,300
missing3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing3/frame_00015.jpg,card_2,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing3/frame_00015_card_2.jpg,executioner,86,False,low,430,2020,220,300
missing3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing3/frame_00015.jpg,card_3,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing3/frame_00015_card_3.jpg,cannon-cart,70,False,low,630,2020,220,300
missing3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing3/frame_00015.jpg,card_4,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing3/frame_00015_card_4.jpg,barbarian-hut,57,True,medium,840,2020,220,300
missing3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing3/frame_00015.jpg,next_card,next,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/missing3/frame_00015_next_card.jpg,barbarians,94,False,low,40,2260,120,125
missing3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing3/frame_00016.jpg,card_1,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing3/frame_00016_card_1.jpg,clone,35,True,high,230,2020,220,300
missing3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing3/frame_00016.jpg,card_2,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing3/frame_00016_card_2.jpg,executioner,86,False,low,430,2020,220,300
missing3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing3/frame_00016.jpg,card_3,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing3/frame_00016_card_3.jpg,cannon-cart,70,False,low,630,2020,220,300
missing3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing3/frame_00016.jpg,next_card,next,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/missing3/frame_00016_next_card.jpg,barbarians,94,False,low,40,2260,120,125
missing3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing3/frame_00017.jpg,card_1,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing3/frame_00017_card_1.jpg,clone,35,True,high,230,2020,220,300
missing3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing3/frame_00017.jpg,card_2,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing3/frame_00017_card_2.jpg,executioner,86,False,low,430,2020,220,300
missing3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing3/frame_00017.jpg,card_3,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing3/frame_00017_card_3.jpg,cannon-cart,70,False,low,630,2020,220,300
missing3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing3/frame_00017.jpg,next_card,next,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/missing3/frame_00017_next_card.jpg,barbarians,94,False,low,40,2260,120,125
missing3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing3/frame_00018.jpg,card_1,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing3/frame_00018_card_1.jpg,clone,11,True,high,230,2020,220,300
missing3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing3/frame_00018.jpg,card_2,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing3/frame_00018_card_2.jpg,executioner,15,True,high,430,2020,220,300
missing3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing3/frame_00018.jpg,card_3,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing3/frame_00018_card_3.jpg,cannon-cart,11,True,high,630,2020,220,300
missing3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing3/frame_00018.jpg,next_card,next,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/missing3/frame_00018_next_card.jpg,barbarians,94,False,low,40,2260,120,125
missing3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing3/frame_00019.jpg,card_1,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing3/frame_00019_card_1.jpg,clone,13,True,high,230,2020,220,300
missing3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing3/frame_00019.jpg,card_2,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing3/frame_00019_card_2.jpg,executioner,14,True,high,430,2020,220,300
missing3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing3/frame_00019.jpg,card_3,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing3/frame_00019_card_3.jpg,cannon-cart,16,True,high,630,2020,220,300
missing3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing3/frame_00019.jpg,next_card,next,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/missing3/frame_00019_next_card.jpg,barbarians,94,False,low,40,2260,120,125
missing3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing3/frame_00020.jpg,card_1,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing3/frame_00020_card_1.jpg,clone,13,True,high,230,2020,220,300
missing3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing3/frame_00020.jpg,card_2,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing3/frame_00020_card_2.jpg,executioner,13,True,high,430,2020,220,300
missing3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing3/frame_00020.jpg,card_3,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing3/frame_00020_card_3.jpg,cannon-cart,18,True,high,630,2020,220,300
