video_id,frame_path,slot_name,crop_path,crop_type,card_name,score,split,chunk_id
phone-recording3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording3/frame_00104.jpg,card_4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording3/frame_00104_card_4.jpg,hand,giant-skeleton,26,train,20
phone-recording3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording3/frame_00104.jpg,next_card,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/phone-recording3/frame_00104_next_card.jpg,next,goblin-machine,83,train,20
phone-recording3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording3/frame_00101.jpg,card_1,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording3/frame_00101_card_1.jpg,hand,ice-golem,10,train,20
phone-recording3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording3/frame_00101.jpg,card_2,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording3/frame_00101_card_2.jpg,hand,barbarian-barrel,7,train,20
phone-recording3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording3/frame_00101.jpg,card_3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording3/frame_00101_card_3.jpg,hand,ice-golem,13,train,20
phone-recording3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording3/frame_00101.jpg,card_4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording3/frame_00101_card_4.jpg,hand,giant-skeleton,20,train,20
phone-recording3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording3/frame_00101.jpg,next_card,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/phone-recording3/frame_00101_next_card.jpg,next,goblin-machine,83,train,20
phone-recording3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording3/frame_00103.jpg,card_1,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording3/frame_00103_card_1.jpg,hand,executioner,16,train,20
phone-recording3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording3/frame_00103.jpg,card_2,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording3/frame_00103_card_2.jpg,hand,knight,12,train,20
phone-recording3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording3/frame_00103.jpg,card_3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording3/frame_00103_card_3.jpg,hand,berserker,16,train,20
phone-recording3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording3/frame_00103.jpg,card_4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording3/frame_00103_card_4.jpg,hand,giant-skeleton,26,train,20
phone-recording3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording3/frame_00103.jpg,next_card,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/phone-recording3/frame_00103_next_card.jpg,next,goblin-machine,83,train,20
phone-recording3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording3/frame_00102.jpg,card_1,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording3/frame_00102_card_1.jpg,hand,executioner,12,train,20
phone-recording3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording3/frame_00102.jpg,card_2,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording3/frame_00102_card_2.jpg,hand,baby-dragon,10,train,20
phone-recording3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording3/frame_00102.jpg,card_4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording3/frame_00102_card_4.jpg,hand,giant-skeleton,23,train,20
phone-recording3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording3/frame_00102.jpg,next_card,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/phone-recording3/frame_00102_next_card.jpg,next,goblin-machine,83,train,20
phone-recording3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording3/frame_00108.jpg,card_1,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording3/frame_00108_card_1.jpg,hand,goblin-machine,2,val,21
phone-recording3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording3/frame_00109.jpg,card_1,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording3/frame_00109_card_1.jpg,hand,executioner,34,val,21
phone-recording3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording3/frame_00109.jpg,card_2,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording3/frame_00109_card_2.jpg,hand,royal-giant,9,val,21
phone-recording3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording3/frame_00109.jpg,card_3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording3/frame_00109_card_3.jpg,hand,barbarian-barrel,19,val,21
phone-recording3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording3/frame_00109.jpg,card_4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording3/frame_00109_card_4.jpg,hand,giant-skeleton,35,val,21
phone-recording3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording3/frame_00109.jpg,next_card,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/phone-recording3/frame_00109_next_card.jpg,next,goblin-machine,72,val,21
phone-recording3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording3/frame_00110.jpg,card_1,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording3/frame_00110_card_1.jpg,hand,executioner,37,val,21
phone-recording3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording3/frame_00110.jpg,card_2,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording3/frame_00110_card_2.jpg,hand,royal-giant,10,val,21
phone-recording3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording3/frame_00110.jpg,card_3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording3/frame_00110_card_3.jpg,hand,bowler,18,val,21
phone-recording3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording3/frame_00110.jpg,card_4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording3/frame_00110_card_4.jpg,hand,giant-skeleton,35,val,21
phone-recording3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording3/frame_00110.jpg,next_card,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/phone-recording3/frame_00110_next_card.jpg,next,goblin-machine,72,val,21
phone-recording3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording3/frame_00106.jpg,card_1,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording3/frame_00106_card_1.jpg,hand,executioner,18,val,21
phone-recording3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording3/frame_00106.jpg,card_2,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording3/frame_00106_card_2.jpg,hand,royal-giant,13,val,21
phone-recording3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording3/frame_00106.jpg,card_3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording3/frame_00106_card_3.jpg,hand,ice-golem,15,val,21
phone-recording3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording3/frame_00106.jpg,card_4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording3/frame_00106_card_4.jpg,hand,giant-skeleton,30,val,21
phone-recording3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording3/frame_00106.jpg,next_card,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/phone-recording3/frame_00106_next_card.jpg,next,goblin-machine,83,val,21
phone-recording3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording3/frame_00107.jpg,card_1,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording3/frame_00107_card_1.jpg,hand,goblin-machine,2,val,21
phone-recording3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording3/frame_00113.jpg,card_2,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording3/frame_00113_card_2.jpg,hand,cannon-cart,2,test,22
phone-recording3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording3/frame_00113.jpg,card_3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording3/frame_00113_card_3.jpg,hand,flying-machine,3,test,22
phone-recording3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording3/frame_00113.jpg,card_4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording3/frame_00113_card_4.jpg,hand,fire-spirit,6,test,22
phone-recording3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording3/frame_00113.jpg,next_card,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/phone-recording3/frame_00113_next_card.jpg,next,electro-giant,3,test,22
phone-recording3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording3/frame_00112.jpg,card_1,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording3/frame_00112_card_1.jpg,hand,fire-spirit,6,test,22
phone-recording3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording3/frame_00112.jpg,card_2,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording3/frame_00112_card_2.jpg,hand,cannon-cart,2,test,22
phone-recording3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording3/frame_00112.jpg,card_3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording3/frame_00112_card_3.jpg,hand,bowler,4,test,22
phone-recording3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording3/frame_00112.jpg,card_4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording3/frame_00112_card_4.jpg,hand,fire-spirit,10,test,22
phone-recording3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording3/frame_00112.jpg,next_card,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/phone-recording3/frame_00112_next_card.jpg,next,skeletons,5,test,22
phone-recording3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording3/frame_00111.jpg,card_1,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording3/frame_00111_card_1.jpg,hand,elixir-collector,6,test,22
phone-recording3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording3/frame_00111.jpg,card_3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording3/frame_00111_card_3.jpg,hand,goblins,2,test,22
phone-recording4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording4/frame_00004.jpg,card_1,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording4/frame_00004_card_1.jpg,hand,archer-queen,0,val,0
phone-recording4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording4/frame_00004.jpg,next_card,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/phone-recording4/frame_00004_next_card.jpg,next,fire-spirit,10,val,0
phone-recording4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording4/frame_00002.jpg,next_card,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/phone-recording4/frame_00002_next_card.jpg,next,mega-minion,9,val,0
phone-recording4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording4/frame_00003.jpg,card_1,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording4/frame_00003_card_1.jpg,hand,archer-queen,0,val,0
phone-recording4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording4/frame_00003.jpg,next_card,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/phone-recording4/frame_00003_next_card.jpg,next,fire-spirit,10,val,0
phone-recording4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording4/frame_00009.jpg,card_1,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording4/frame_00009_card_1.jpg,hand,goblin-gang,4,train,1
phone-recording4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording4/frame_00018.jpg,card_1,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording4/frame_00018_card_1.jpg,hand,goblinstein,12,train,3
phone-recording4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording4/frame_00018.jpg,card_2,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording4/frame_00018_card_2.jpg,hand,minion-horde,19,train,3
phone-recording4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording4/frame_00018.jpg,next_card,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/phone-recording4/frame_00018_next_card.jpg,next,graveyard,85,train,3
phone-recording4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording4/frame_00019.jpg,card_1,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording4/frame_00019_card_1.jpg,hand,goblinstein,83,train,3
phone-recording4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording4/frame_00019.jpg,card_2,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording4/frame_00019_card_2.jpg,hand,minion-horde,88,train,3
phone-recording4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording4/frame_00019.jpg,card_3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording4/frame_00019_card_3.jpg,hand,electro-dragon,67,train,3
phone-recording4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording4/frame_00019.jpg,card_4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording4/frame_00019_card_4.jpg,hand,balloon,64,train,3
phone-recording4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording4/frame_00019.jpg,next_card,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/phone-recording4/frame_00019_next_card.jpg,next,graveyard,85,train,3
phone-recording4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording4/frame_00020.jpg,card_1,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording4/frame_00020_card_1.jpg,hand,goblinstein,95,train,3
phone-recording4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording4/frame_00020.jpg,card_2,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording4/frame_00020_card_2.jpg,hand,minion-horde,82,train,3
phone-recording4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording4/frame_00020.jpg,card_3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording4/frame_00020_card_3.jpg,hand,electro-dragon,67,train,3
phone-recording4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording4/frame_00020.jpg,card_4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording4/frame_00020_card_4.jpg,hand,balloon,60,train,3
phone-recording4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording4/frame_00020.jpg,next_card,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/phone-recording4/frame_00020_next_card.jpg,next,graveyard,85,train,3
phone-recording4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording4/frame_00017.jpg,next_card,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/phone-recording4/frame_00017_next_card.jpg,next,graveyard,47,train,3
phone-recording4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording4/frame_00022.jpg,card_1,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording4/frame_00022_card_1.jpg,hand,goblinstein,80,train,4
phone-recording4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording4/frame_00022.jpg,card_2,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording4/frame_00022_card_2.jpg,hand,minion-horde,70,train,4
phone-recording4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording4/frame_00022.jpg,card_3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording4/frame_00022_card_3.jpg,hand,electro-dragon,65,train,4
phone-recording4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording4/frame_00022.jpg,card_4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording4/frame_00022_card_4.jpg,hand,balloon,59,train,4
phone-recording4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording4/frame_00022.jpg,next_card,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/phone-recording4/frame_00022_next_card.jpg,next,graveyard,85,train,4
phone-recording4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording4/frame_00025.jpg,card_1,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording4/frame_00025_card_1.jpg,hand,goblinstein,38,train,4
phone-recording4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording4/frame_00025.jpg,card_2,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording4/frame_00025_card_2.jpg,hand,minion-horde,17,train,4
phone-recording4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording4/frame_00025.jpg,card_3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording4/frame_00025_card_3.jpg,hand,electro-dragon,26,train,4
phone-recording4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording4/frame_00025.jpg,next_card,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/phone-recording4/frame_00025_next_card.jpg,next,graveyard,85,train,4
phone-recording4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording4/frame_00021.jpg,card_1,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording4/frame_00021_card_1.jpg,hand,goblinstein,96,train,4
phone-recording4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording4/frame_00021.jpg,card_2,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording4/frame_00021_card_2.jpg,hand,minion-horde,86,train,4
phone-recording4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording4/frame_00021.jpg,card_3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording4/frame_00021_card_3.jpg,hand,electro-dragon,65,train,4
phone-recording4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording4/frame_00021.jpg,card_4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording4/frame_00021_card_4.jpg,hand,balloon,60,train,4
phone-recording4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording4/frame_00021.jpg,next_card,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/phone-recording4/frame_00021_next_card.jpg,next,graveyard,85,train,4
phone-recording4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording4/frame_00023.jpg,card_1,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording4/frame_00023_card_1.jpg,hand,goblinstein,80,train,4
phone-recording4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording4/frame_00023.jpg,card_2,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording4/frame_00023_card_2.jpg,hand,minion-horde,69,train,4
phone-recording4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording4/frame_00023.jpg,card_3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording4/frame_00023_card_3.jpg,hand,electro-dragon,65,train,4
phone-recording4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording4/frame_00023.jpg,card_4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording4/frame_00023_card_4.jpg,hand,balloon,59,train,4
phone-recording4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording4/frame_00023.jpg,next_card,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/phone-recording4/frame_00023_next_card.jpg,next,graveyard,85,train,4
phone-recording4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording4/frame_00024.jpg,card_1,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording4/frame_00024_card_1.jpg,hand,goblinstein,76,train,4
phone-recording4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording4/frame_00024.jpg,card_2,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording4/frame_00024_card_2.jpg,hand,minion-horde,85,train,4
phone-recording4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording4/frame_00024.jpg,card_3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording4/frame_00024_card_3.jpg,hand,electro-dragon,76,train,4
phone-recording4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording4/frame_00024.jpg,card_4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording4/frame_00024_card_4.jpg,hand,balloon,82,train,4
phone-recording4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording4/frame_00024.jpg,next_card,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/phone-recording4/frame_00024_next_card.jpg,next,graveyard,85,train,4
phone-recording4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording4/frame_00028.jpg,card_1,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording4/frame_00028_card_1.jpg,hand,goblinstein,50,train,5
phone-recording4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording4/frame_00028.jpg,card_2,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording4/frame_00028_card_2.jpg,hand,minion-horde,25,train,5
phone-recording4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording4/frame_00028.jpg,card_3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording4/frame_00028_card_3.jpg,hand,electro-dragon,24,train,5
phone-recording4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording4/frame_00028.jpg,card_4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording4/frame_00028_card_4.jpg,hand,graveyard,62,train,5
phone-recording4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording4/frame_00028.jpg,next_card,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/phone-recording4/frame_00028_next_card.jpg,next,ram-rider,65,train,5
phone-recording4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording4/frame_00030.jpg,card_1,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording4/frame_00030_card_1.jpg,hand,goblinstein,75,train,5
phone-recording4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording4/frame_00030.jpg,card_2,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording4/frame_00030_card_2.jpg,hand,minion-horde,57,train,5
phone-recording4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording4/frame_00030.jpg,card_3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording4/frame_00030_card_3.jpg,hand,electro-dragon,41,train,5
phone-recording4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording4/frame_00030.jpg,next_card,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/phone-recording4/frame_00030_next_card.jpg,next,ram-rider,91,train,5
phone-recording4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording4/frame_00027.jpg,card_1,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording4/frame_00027_card_1.jpg,hand,goblinstein,45,train,5
phone-recording4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording4/frame_00027.jpg,card_2,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording4/frame_00027_card_2.jpg,hand,minion-horde,19,train,5
phone-recording4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording4/frame_00027.jpg,card_3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording4/frame_00027_card_3.jpg,hand,electro-dragon,25,train,5
phone-recording4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording4/frame_00027.jpg,card_4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording4/frame_00027_card_4.jpg,hand,graveyard,58,train,5
phone-recording4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording4/frame_00027.jpg,next_card,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/phone-recording4/frame_00027_next_card.jpg,next,ram-rider,65,train,5
